Date,Open,High,Low,Close,Adj Close,Volume,daily_return
2020-02-13,137.75,138.339996,136.399994,137.880005,122.206779,7447500,-0.0008695289855071842
2020-02-14,137.839996,138.190002,136.940002,137.460007,121.834526,6627600,-0.0030461124511854676
2020-02-18,137.339996,137.710007,135.050003,135.639999,120.221382,8996400,-0.013240272859872615
2020-02-19,136.910004,138.389999,136.339996,137.490005,121.86113,7071200,0.013639088864930038
2020-02-20,137.169998,138.360001,136.529999,137.490005,121.86113,7422800,0.0
2020-02-21,136.550003,136.919998,134.919998,135.809998,120.372078,9772800,-0.012219120946282525
2020-02-24,131.440002,133.199997,130.800003,132.160004,117.137009,13618400,-0.026875738559395512
2020-02-25,131.0,132.229996,125.589996,126.260002,111.907661,20797200,-0.04464287092485253
2020-02-26,126.93,128.949997,126.339996,126.639999,112.244446,24825600,0.00300963879281424
2020-02-27,122.910004,125.620003,121.300003,121.370003,107.573532,23005500,-0.04161399274805744
2020-02-28,117.519997,118.489998,112.660004,116.110001,102.911438,45931400,-0.043338566943926016
2020-03-02,116.629997,121.580002,114.459999,121.519997,107.706467,27355400,0.04659371245720689
2020-03-03,120.970001,122.949997,116.239998,116.959999,103.664818,32547700,-0.037524671762458994
2020-03-04,118.330002,120.190002,114.699997,119.849998,106.226303,25795900,0.024709293986912684
2020-03-05,115.669998,116.43,112.580002,113.970001,101.014717,25025600,-0.04906130244574558
2020-03-06,106.260002,110.32,105.019997,108.080002,95.794235,38159400,-0.05168025750916683
2020-03-09,96.57,99.230003,93.0,93.440002,82.818405,40352000,-0.13545521585019948
2020-03-10,99.0,101.279999,94.580002,100.699997,89.253143,31102700,0.07769686263491282
2020-03-11,97.699997,100.050003,94.550003,95.959999,85.051933,38127000,-0.04707048799614166
2020-03-12,89.589996,96.959999,86.32,88.050003,78.041115,49725200,-0.08243013841632063
2020-03-13,95.989998,103.989998,92.0,103.910004,92.098236,38543300,0.1801249342376512
2020-03-16,85.199997,93.980003,84.550003,88.360001,78.315865,38589700,-0.14964875759219487
2020-03-17,90.889999,97.440002,87.5,93.760002,83.102028,35239800,0.06111363670084158
2020-03-18,87.669998,90.790001,80.360001,83.889999,74.353989,41525600,-0.10526880108215009
2020-03-19,81.559998,88.110001,76.910004,85.300003,75.603722,32175100,0.016807772282843914
2020-03-20,86.300003,89.459999,82.480003,83.5,74.008324,30150800,-0.0211020273938326
2020-03-23,82.68,83.75,78.089996,79.029999,70.046425,32536600,-0.05353294610778436
2020-03-24,84.900002,90.099998,82.900002,88.43,78.377907,34363200,0.11894218801647716
2020-03-25,89.239998,95.150002,84.540001,91.730003,81.302795,38111700,0.03731768630555221
2020-03-26,94.080002,98.57,93.540001,98.120003,86.966415,29826300,0.06966095923925786
2020-03-27,93.190002,94.839996,90.550003,91.129997,80.770996,30041500,-0.07123935778925727
2020-03-30,90.650002,94.089996,89.300003,93.5,82.871574,21656900,0.026006837243723435
2020-03-31,92.050003,94.169998,89.339996,90.029999,79.796036,23379300,-0.03711231016042782
2020-04-01,85.099998,86.559998,83.25,84.360001,74.770554,28029600,-0.06297898548238356
2020-04-02,83.510002,87.910004,82.959999,87.510002,77.562485,24018000,0.03733998296183039
2020-04-03,86.0,87.480003,82.769997,84.050003,75.269913,21199400,-0.039538326144707425
2020-04-06,88.989998,90.989998,87.699997,89.459999,80.114761,26820800,0.06436639865438187
2020-04-07,94.449997,94.5,90.379997,90.639999,81.171509,22563800,0.013190252774315514
2020-04-08,92.099998,94.860001,90.550003,94.300003,84.449181,22903300,0.04037956796535269
2020-04-09,96.919998,104.389999,96.889999,102.760002,92.025406,42055900,0.08971366628694599
2020-04-13,103.110001,103.110001,97.300003,98.190002,87.9328,26911900,-0.044472556549775
2020-04-14,101.019997,102.0,93.639999,95.5,85.523819,46151300,-0.027395884970040085
2020-04-15,91.150002,92.029999,90.129997,90.790001,81.305832,30118600,-0.04931936125654446
2020-04-16,90.230003,90.57,87.050003,87.330002,78.207275,32449600,-0.038109912566252846
2020-04-17,92.0,95.699997,90.959999,95.18,85.237236,30191900,0.08988890209804423
2020-04-20,92.470001,94.709999,90.459999,91.709999,82.12973,23679400,-0.036457249422147564
2020-04-21,88.620003,91.379997,88.330002,89.050003,79.747589,23035000,-0.029004427314408665
2020-04-22,90.690002,91.870003,89.18,89.339996,80.007294,16662400,0.003256518699948696
2020-04-23,89.739998,91.279999,89.260002,89.389999,80.052094,16638800,0.0005596933315288322
2020-04-24,90.639999,91.099998,88.489998,90.709999,81.234192,15809200,0.014766752598352584
2020-04-27,91.940002,95.629997,91.540001,94.620003,84.735756,22870200,0.04310444320476736
2020-04-28,97.809998,98.360001,95.029999,95.290001,85.335747,20238900,0.007080934038862896
2020-04-29,99.080002,99.449997,97.269997,97.860001,87.637276,20462600,0.02697030090281971
2020-04-30,95.599998,96.839996,94.550003,95.760002,85.756653,19127600,-0.021459217029846545
2020-05-01,93.5,93.739998,91.839996,93.25,83.508858,18547700,-0.02621138207578566
2020-05-04,92.019997,92.669998,90.800003,92.139999,82.514793,15725900,-0.011903495978552225
2020-05-05,93.650002,94.209999,91.900002,92.0,82.389427,18064100,-0.0015194161224161284
2020-05-06,92.160004,92.760002,89.93,90.269997,80.840149,20978000,-0.018804380434782608
2020-05-07,91.339996,92.910004,90.580002,91.209999,81.681969,16771900,0.01041322733177874
2020-05-08,92.800003,94.080002,92.110001,92.699997,83.016304,20487800,0.016335906329743466
2020-05-11,91.110001,91.110001,89.330002,89.970001,80.571495,31907600,-0.02944979599082398
2020-05-12,90.150002,90.790001,86.900002,87.029999,77.938614,27962900,-0.03267758105282215
2020-05-13,86.379997,86.860001,83.400002,84.029999,75.251999,35451600,-0.03447087250914482
2020-05-14,82.720001,88.110001,82.400002,87.519997,78.377411,35152500,0.041532762603031737
2020-05-15,86.849998,87.279999,85.300003,85.900002,76.926651,26099000,-0.018509998349291568
